task,split,features,family,model,config,layer,pooling,selected,train_cv_auc,n_train,n_test,n_features,orient,C,auc_lo,auc_hi,auc,mcc,tpr@1,clustercov@1,missrun@1,tpr@10,clustercov@10,missrun@10
splice_sites_all,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.6872360193284103,8001,2977,256,rc,0.03,,,0.6907442365723471,0.21438746200360198,0.019860973187686197,0.024968789013732832,201,0.16683217477656406,0.19350811485642946,38
splice_sites_all,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.6601076489300083,8001,2977,256,fwd,0.003,0.6482997391623307,0.6791772962011307,0.6625693594779923,0.1948893654102867,0.015888778550148957,0.019975031210986267,193,0.13902681231380337,0.16853932584269662,47
splice_sites_all,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.6601076489300083,8001,2977,256,rc,0.003,,,0.6578038716455854,0.19311676220841922,0.014895729890764648,0.018726591760299626,175,0.11916583912611718,0.14232209737827714,43
splice_sites_all,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.6130784817668399,8001,2977,256,fwd,0.003,0.6009341467091497,0.6310444648520891,0.617535091608764,0.12827745388938536,0.010923535253227408,0.01373283395755306,208,0.12015888778550149,0.14481897627965043,43
splice_sites_all,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.6130784817668399,8001,2977,256,rc,0.003,,,0.6193384762535156,0.14137114159595,0.009930486593843098,0.012484394506866416,267,0.12810327706057598,0.149812734082397,53
splice_sites_all,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.6944677845232213,8000,2976,256,fwd,0.003,0.6796534511357978,0.7066614475502135,0.6923409401325781,0.23584654325482618,0.02213666987487969,0.022727272727272728,118,0.16650625601539942,0.17094861660079053,21
splice_sites_all,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.6944677845232213,8000,2976,256,rc,0.003,,,0.6829207724129809,0.23364714457679026,0.01828681424446583,0.018774703557312252,183,0.17035611164581327,0.17292490118577075,36
splice_sites_all,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.6542453204544799,8000,2976,256,fwd,0.003,0.628874414737912,0.6596810552918041,0.645235322270276,0.17228115253505444,0.019249278152069296,0.019762845849802372,163,0.12223291626564003,0.12549407114624506,39
splice_sites_all,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.6542453204544799,8000,2976,256,rc,0.003,,,0.6470439561493743,0.1778846832503717,0.021174205967276226,0.021739130434782608,180,0.13570741097208855,0.13932806324110672,34
splice_sites_all,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.586080046134546,8000,2976,256,fwd,0.003,0.5806500458260418,0.6092658332921487,0.5934924723826686,0.11185417251719657,0.007699711260827719,0.007905138339920948,234,0.12993262752646775,0.1324110671936759,30
splice_sites_all,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.586080046134546,8000,2976,256,rc,0.003,,,0.5823548377752022,0.09892632652151047,0.013474494706448507,0.01383399209486166,159,0.12993262752646775,0.1324110671936759,29
splice_sites_all,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.6981255769398226,8000,2976,256,fwd,0.003,0.6809582331721789,0.7070734179510866,0.6952914909864298,0.2407323605174713,0.013474494706448507,0.01383399209486166,370,0.17998075072184794,0.18379446640316205,21
splice_sites_all,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.6981255769398226,8000,2976,256,rc,0.003,,,0.6834061104481495,0.2383806731338049,0.017324350336862367,0.017786561264822136,148,0.17420596727622714,0.17786561264822134,38
splice_sites_all,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.6601104808889672,8000,2976,256,fwd,0.003,0.6396011123695858,0.6654430923380116,0.6527343430734948,0.1755220900676026,0.011549566891241578,0.011857707509881422,242,0.1424446583253128,0.14624505928853754,28
splice_sites_all,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.6601104808889672,8000,2976,256,rc,0.003,,,0.6596090510945746,0.19784987568140475,0.019249278152069296,0.019762845849802372,123,0.15784408084696824,0.16205533596837945,38
splice_sites_all,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.5976698058198571,8000,2976,256,fwd,0.003,0.5816747033195266,0.6101275446795047,0.5959146706281754,0.11289848214962507,0.0038498556304138597,0.003952569169960474,277,0.12127045235803657,0.12450592885375494,33
splice_sites_all,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.5976698058198571,8000,2976,256,rc,0.003,,,0.5921691527787237,0.11940320351440667,0.011549566891241578,0.011857707509881422,247,0.13185755534167468,0.13537549407114624,48
splice_sites_all,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.6989197284707819,8000,2976,256,fwd,0.03,0.6821632785532237,0.7105065367762116,0.6958861875283349,0.24661672415727393,0.010587102983638113,0.010869565217391304,309,0.19056785370548604,0.1956521739130435,39
splice_sites_all,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,cv+default,0.6989197284707819,8000,2976,256,rc,0.03,,,0.6850089449231375,0.23200984883369538,0.02213666987487969,0.022727272727272728,108,0.18190567853705486,0.18478260869565216,41
splice_sites_all,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.6642803847476674,8000,2976,256,fwd,0.003,0.648736010129623,0.6761383005267052,0.6626368501133862,0.1986774888759363,0.010587102983638113,0.010869565217391304,201,0.1472569778633301,0.15118577075098813,28
splice_sites_all,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.6642803847476674,8000,2976,256,rc,0.003,,,0.6662753682878462,0.1911973367609411,0.006737247353224254,0.00691699604743083,269,0.15688161693936478,0.16106719367588934,31
splice_sites_all,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.6150565394354884,8000,2976,256,fwd,0.003,0.6003131094751923,0.6298112729796499,0.6145039677313074,0.1290486607814102,0.009624639076034648,0.009881422924901186,250,0.12127045235803657,0.12450592885375494,47
splice_sites_all,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.6150565394354884,8000,2976,256,rc,0.003,,,0.6061370235908526,0.11639364551405404,0.010587102983638113,0.010869565217391304,392,0.12415784408084697,0.12648221343873517,43
H3K4me3,shipped,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,cv,0.8990017952825203,8000,773,256,fwd,0.03,0.8564479230809049,0.9039020296556748,0.8832641585218906,0.5989650625046347,0.08762886597938144,0.11295681063122924,64,0.6932989690721649,0.7641196013289037,5
H3K4me3,shipped,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,cv,0.8990017952825203,8000,773,256,rc,0.03,,,0.8387133485071631,0.5058206867117844,0.20618556701030927,0.2558139534883721,19,0.6108247422680413,0.6777408637873754,13
H3K4me3,shipped,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8539070247987608,8000,773,256,fwd,0.003,0.8116649370837798,0.8655384631783413,0.8396572499665284,0.5316941244320205,0.16237113402061856,0.2026578073089701,19,0.5927835051546392,0.654485049833887,13
H3K4me3,shipped,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8539070247987608,8000,773,256,rc,0.003,,,0.8173985808006428,0.4799472489915481,0.15463917525773196,0.19269102990033224,45,0.5567010309278351,0.6245847176079734,13
H3K4me3,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7388999903580288,8000,773,256,fwd,0.003,0.7046389442089728,0.7717614002561857,0.7441156781362966,0.3661041230225089,0.06958762886597938,0.08970099667774087,63,0.4020618556701031,0.4584717607973422,17
H3K4me3,shipped,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7388999903580288,8000,773,256,rc,0.003,,,0.8017271388405409,0.46959787390345364,0.1211340206185567,0.15614617940199335,32,0.5,0.5614617940199336,19
H3K4me3,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.8986333098192437,8000,773,256,fwd,0.03,0.8562850231158802,0.9032561206130638,0.8830231624046057,0.5937903749605874,0.10051546391752578,0.12624584717607973,40,0.6701030927835051,0.7342192691029901,10
H3K4me3,shipped,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,,0.8986333098192437,8000,773,256,rc,0.03,,,0.8349444370062926,0.521344749343926,0.2036082474226804,0.2558139534883721,15,0.5876288659793815,0.6511627906976745,13
H3K4me3,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.852768555853355,8000,773,256,fwd,0.003,0.7991112221175651,0.8581186751135045,0.8339469808541973,0.5316941244320205,0.12371134020618557,0.15282392026578073,37,0.6030927835051546,0.6744186046511628,13
H3K4me3,shipped,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.852768555853355,8000,773,256,rc,0.003,,,0.8280224929709465,0.5006459991677371,0.09278350515463918,0.11960132890365449,60,0.6030927835051546,0.6677740863787376,13
H3K4me3,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7350267596895615,8000,773,256,fwd,0.003,0.6809147030034718,0.7548332718459139,0.7260141919935734,0.3350559977582255,0.10051546391752578,0.12956810631229235,60,0.39690721649484534,0.4418604651162791,17
H3K4me3,shipped,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7350267596895615,8000,773,256,rc,0.003,,,0.7891618690587763,0.41267631091893403,0.22422680412371135,0.27906976744186046,19,0.5051546391752577,0.5714285714285714,18
H3K4me3,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8961490352879778,8000,773,256,fwd,0.03,0.8586250330285405,0.9053454313167468,0.8850448520551613,0.6041397500486818,0.25773195876288657,0.31893687707641194,14,0.6778350515463918,0.7508305647840532,13
H3K4me3,shipped,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8961490352879778,8000,773,256,rc,0.03,,,0.8243071361628063,0.5161700617998788,0.030927835051546393,0.03986710963455149,82,0.6005154639175257,0.6710963455149501,13
H3K4me3,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8589017466692882,8000,773,256,fwd,0.003,0.8115912938886919,0.8685661227519859,0.843412772794216,0.521344749343926,0.16752577319587628,0.2059800664451827,33,0.6262886597938144,0.6877076411960132,13
H3K4me3,shipped,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8589017466692882,8000,773,256,rc,0.003,,,0.8077252644262954,0.4747725614475009,0.19329896907216496,0.2425249169435216,28,0.5283505154639175,0.5913621262458472,13
H3K4me3,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7655447226615353,8000,773,256,fwd,0.03,0.7073833307688687,0.7776236497164554,0.7454947114740929,0.3505800603903672,0.06958762886597938,0.08970099667774087,42,0.39690721649484534,0.4418604651162791,18
H3K4me3,shipped,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7655447226615353,8000,773,256,rc,0.03,,,0.8066073102155575,0.4851219365355954,0.14175257731958762,0.17275747508305647,27,0.5515463917525774,0.6312292358803987,11
H3K4me3,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.898805348047139,8000,773,256,fwd,0.03,0.8538741154052427,0.8979493922525477,0.8752813655608553,0.5913867283882014,0.1486146095717884,0.18241042345276873,27,0.6775818639798489,0.7198697068403909,6
H3K4me3,cluster,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.898805348047139,8000,773,256,rc,0.03,,,0.8536162173749933,0.5603273733178302,0.13602015113350127,0.16938110749185667,28,0.6297229219143576,0.6677524429967426,5
H3K4me3,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8538342106747083,8000,773,256,fwd,0.003,0.798127730778655,0.8463859717228032,0.8239120531646925,0.47232586728511194,0.2795969773299748,0.32247557003257327,20,0.5743073047858942,0.6026058631921825,8
H3K4me3,cluster,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8538342106747083,8000,773,256,rc,0.003,,,0.8369419583043036,0.4982086631770879,0.22418136020151133,0.26058631921824105,20,0.5919395465994962,0.6319218241042345,8
H3K4me3,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7482371123705905,8000,773,256,fwd,0.003,0.721738614209356,0.7795032683145752,0.7500736909802239,0.342911887825232,0.1309823677581864,0.16286644951140064,39,0.4181360201511335,0.46905537459283386,17
H3K4me3,cluster,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7482371123705905,8000,773,256,rc,0.003,,,0.7797845543705451,0.3895009204307888,0.1309823677581864,0.15960912052117263,55,0.4634760705289673,0.511400651465798,8
H3K4me3,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.8990822270618702,8000,773,256,fwd,0.03,0.8506326273569569,0.8955248563767798,0.8731443271343587,0.5706804916746206,0.2141057934508816,0.254071661237785,21,0.6750629722921915,0.7068403908794788,6
H3K4me3,cluster,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.8990822270618702,8000,773,256,rc,0.03,,,0.851465780588456,0.5344445774258543,0.18639798488664988,0.23127035830618892,27,0.5843828715365239,0.6286644951140065,5
H3K4me3,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8578085604878464,8000,773,256,fwd,0.003,0.8001279140009785,0.84923443432426,0.822913875341658,0.46714930810671673,0.2216624685138539,0.26384364820846906,26,0.5692695214105793,0.6058631921824105,8
H3K4me3,cluster,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.8578085604878464,8000,773,256,rc,0.003,,,0.8128048126909266,0.47232586728511194,0.1712846347607053,0.20521172638436483,24,0.5491183879093199,0.5895765472312704,8
H3K4me3,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7379475809092629,8000,773,256,fwd,0.003,0.69935896667559,0.7735367802880371,0.7349067474141165,0.33773532864683686,0.08564231738035265,0.10749185667752444,41,0.3979848866498741,0.44299674267100975,10
H3K4me3,cluster,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7379475809092629,8000,773,256,rc,0.003,,,0.7572016185218928,0.3843243612523936,0.16120906801007556,0.1986970684039088,28,0.4534005037783375,0.50814332247557,8
H3K4me3,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8970971004663782,8000,773,256,fwd,0.03,0.8520061504007267,0.8993492363536925,0.8740755131571895,0.5655039324962254,0.22670025188916876,0.2768729641693811,20,0.6775818639798489,0.7166123778501629,6
H3K4me3,cluster,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8970971004663782,8000,773,256,rc,0.03,,,0.8409614663165228,0.5085617815338783,0.0906801007556675,0.11400651465798045,53,0.5994962216624685,0.6319218241042345,5
H3K4me3,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8597477178812385,8000,773,256,fwd,0.003,0.8165385495671929,0.8683730306553231,0.841202636797256,0.5033852223554831,0.25440806045340053,0.30293159609120524,23,0.6221662468513854,0.6612377850162866,8
H3K4me3,cluster,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8597477178812385,8000,773,256,rc,0.003,,,0.8284406988584597,0.47232586728511194,0.19899244332493704,0.23778501628664495,24,0.5642317380352645,0.5993485342019544,7
H3K4me3,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7692074863271486,8000,773,256,fwd,0.03,0.7236179892268685,0.7899902371418621,0.7542271825928506,0.3636181245388128,0.2040302267002519,0.250814332247557,22,0.473551637279597,0.5179153094462541,9
H3K4me3,cluster,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7692074863271486,8000,773,256,rc,0.03,,,0.785117101666756,0.41020715714436956,0.08816120906801007,0.11074918566775244,55,0.5214105793450882,0.5667752442996743,8
H3K4me3,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.8963472332274031,8000,773,256,fwd,0.03,0.8851117051371746,0.923846438172043,0.9058106841611996,0.6662360005772487,0.4020618556701031,0.4068241469816273,13,0.7396907216494846,0.7427821522309711,4
H3K4me3,random,HyenaDNA-small-32k:L2_mean,model,HyenaDNA-small-32k,L2_mean,2,mean,,0.8963472332274031,8000,773,256,rc,0.03,,,0.8648948989155174,0.5472181870641623,0.4252577319587629,0.4304461942257218,12,0.6855670103092784,0.6902887139107612,5
H3K4me3,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8566737897286028,8000,773,256,fwd,0.003,0.8397726952346855,0.8894511799176432,0.8662136832239924,0.542043499520115,0.35309278350515466,0.3543307086614173,18,0.6391752577319587,0.6430446194225722,5
H3K4me3,random,HyenaDNA-small-32k:L2_max,model,HyenaDNA-small-32k,L2_max,2,max,,0.8566737897286028,8000,773,256,rc,0.003,,,0.8490025438479047,0.5523928746082095,0.25257731958762886,0.2545931758530184,18,0.634020618556701,0.6351706036745407,5
H3K4me3,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7433558369985697,8000,773,256,fwd,0.003,0.6998470066852733,0.7720306579967662,0.7392823671174187,0.3609294354784617,0.10824742268041238,0.11023622047244094,28,0.43556701030927836,0.4409448818897638,7
H3K4me3,random,HyenaDNA-small-32k:L2_last,model,HyenaDNA-small-32k,L2_last,2,last,,0.7433558369985697,8000,773,256,rc,0.003,,,0.8182286785379569,0.4747725614475009,0.2345360824742268,0.23622047244094488,25,0.5231958762886598,0.5249343832020997,7
H3K4me3,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.8986738806539258,8000,773,256,fwd,0.03,0.8877369653645019,0.9242625356099982,0.90667425358147,0.6714106881212959,0.38917525773195877,0.3937007874015748,12,0.7345360824742269,0.7375328083989501,4
H3K4me3,random,HyenaDNA-small-32k:L3_mean,model,HyenaDNA-small-32k,L3_mean,3,mean,cv,0.8986738806539258,8000,773,256,rc,0.03,,,0.8766032936136029,0.5886156874165401,0.43556701030927836,0.4409448818897638,12,0.6752577319587629,0.6797900262467191,5
H3K4me3,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.859843779157507,8000,773,256,fwd,0.003,0.827494266323993,0.8774643515731086,0.8543312357745347,0.5109953742558315,0.327319587628866,0.32808398950131235,18,0.6314432989690721,0.6351706036745407,5
H3K4me3,random,HyenaDNA-small-32k:L3_max,model,HyenaDNA-small-32k,L3_max,3,max,,0.859843779157507,8000,773,256,rc,0.003,,,0.856808140313295,0.5679169372403512,0.23711340206185566,0.2388451443569554,17,0.634020618556701,0.6377952755905512,5
H3K4me3,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7361440203385995,8000,773,256,fwd,0.003,0.6960501537273686,0.7627198946056806,0.7320324005891017,0.3350559977582255,0.17525773195876287,0.1784776902887139,26,0.4097938144329897,0.4120734908136483,7
H3K4me3,random,HyenaDNA-small-32k:L3_last,model,HyenaDNA-small-32k,L3_last,3,last,,0.7361440203385995,8000,773,256,rc,0.003,,,0.8214754317847102,0.4851219365355954,0.18298969072164947,0.18110236220472442,50,0.5077319587628866,0.5091863517060368,7
H3K4me3,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8956059237142937,8000,773,256,fwd,0.03,0.8841519547486757,0.9245193354213318,0.9051077788191191,0.6714106881212959,0.30412371134020616,0.30708661417322836,19,0.7577319587628866,0.7585301837270341,4
H3K4me3,random,HyenaDNA-small-32k:L4_mean,model,HyenaDNA-small-32k,L4_mean,4,mean,default,0.8956059237142937,8000,773,256,rc,0.03,,,0.8710737715892356,0.5886156874165401,0.35051546391752575,0.35170603674540685,12,0.6881443298969072,0.6902887139107612,5
H3K4me3,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8625726032492399,8000,773,256,fwd,0.003,0.8436908353816751,0.8947710927742863,0.8722118088097469,0.5834409998724929,0.36855670103092786,0.3700787401574803,13,0.6932989690721649,0.6955380577427821,4
H3K4me3,random,HyenaDNA-small-32k:L4_max,model,HyenaDNA-small-32k,L4_max,4,max,,0.8625726032492399,8000,773,256,rc,0.003,,,0.8284040701566475,0.5109953742558315,0.20618556701030927,0.2073490813648294,22,0.5927835051546392,0.5984251968503937,5
H3K4me3,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7657442427370144,8000,773,256,fwd,0.03,0.7412773152028386,0.8035361934114617,0.7727540500736378,0.40232693583083956,0.1211340206185567,0.12335958005249344,33,0.4690721649484536,0.47244094488188976,6
H3K4me3,random,HyenaDNA-small-32k:L4_last,model,HyenaDNA-small-32k,L4_last,4,last,,0.7657442427370144,8000,773,256,rc,0.03,,,0.8324206721113938,0.5109953742558315,0.18041237113402062,0.18110236220472442,36,0.6417525773195877,0.6482939632545932,5
