task,split,features,family,model,config,layer,pooling,selected,train_cv_auc,n_train,n_test,n_features,orient,C,auc_lo,auc_hi,auc,mcc,tpr@1,clustercov@1,missrun@1,tpr@10,clustercov@10,missrun@10
enhancers,random,NT-v2-50M:L6_cls,model,NT-v2-50M,L6_cls,6,cls,,0.7901899772264961,8000,2943,512,rc,0.003,,,0.7770159681376172,0.42303788091508293,0.07341944255608429,0.07420249653259361,63,0.3514615907545887,0.3550624133148405,15
enhancers,random,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,,0.7987874244481206,8000,2943,512,fwd,0.003,0.8102483134476215,0.8406977925183546,0.824623887920078,0.4814816525285963,0.13528212100611828,0.13730929264909847,30,0.4799456152277362,0.4854368932038835,8
enhancers,random,NT-v2-50M:L9_mean,model,NT-v2-50M,L9_mean,9,mean,,0.7987874244481206,8000,2943,512,rc,0.003,,,0.7920022611060208,0.4393477706676913,0.07545887151597552,0.0769764216366158,49,0.4078857919782461,0.4119278779472954,14
enhancers,random,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.7575633727014722,8000,2943,512,fwd,0.003,0.7584314433328828,0.79372187825659,0.7755233425945083,0.39313641636863417,0.09041468388851122,0.09015256588072122,50,0.4065261726716519,0.41123439667128986,12
enhancers,random,NT-v2-50M:L9_max,model,NT-v2-50M,L9_max,9,max,,0.7575633727014722,8000,2943,512,rc,0.003,,,0.751712455295126,0.3700307392191056,0.08361658735554045,0.08529819694868239,46,0.34126444595513256,0.34535367545076284,16
enhancers,random,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7771616427233026,8000,2943,512,fwd,0.003,0.7843067319908436,0.8140030932792924,0.7991250221677061,0.44478440058522745,0.0557443915703603,0.056865464632454926,65,0.43031951053704964,0.4375866851595007,13
enhancers,random,NT-v2-50M:L9_cls,model,NT-v2-50M,L9_cls,9,cls,,0.7771616427233026,8000,2943,512,rc,0.003,,,0.7623340193006827,0.40129136124493836,0.03874915023793338,0.03952843273231623,69,0.354180829367777,0.3592233009708738,14
enhancers,random,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7889268856928254,8000,2943,512,fwd,0.003,0.7923657752856761,0.8257351345370713,0.8104651893122101,0.4774041800904442,0.10197144799456152,0.10332871012482663,42,0.4541128484024473,0.4576976421636616,13
enhancers,random,NT-v2-50M:L12_mean,model,NT-v2-50M,L12_mean,12,mean,default,0.7889268856928254,8000,2943,512,rc,0.003,,,0.797992621848491,0.46924923521414,0.061862678450033994,0.06241331484049931,148,0.433718558803535,0.4375866851595007,16
enhancers,random,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7316361357203487,8000,2943,512,fwd,0.003,0.7311412333498173,0.7651151285641875,0.74635295052168,0.36731242426033756,0.07002039428959891,0.07073509015256588,65,0.32426920462270564,0.32801664355062415,15
enhancers,random,NT-v2-50M:L12_max,model,NT-v2-50M,L12_max,12,max,,0.7316361357203487,8000,2943,512,rc,0.003,,,0.7417577697809832,0.36323495182218546,0.055064581917063225,0.05617198335644938,99,0.34738273283480625,0.35159500693481277,13
