task,split,family,entry,auc,auc_lo,auc_hi,auc_rc,mcc,tpr1,clustercov1,missrun1,tpr10,clustercov10,n_test
splice_sites_all,random,trivial,best trivial: onehot,0.9592406583708808,0.9534889630272596,0.9638171899230435,0.7087080077733505,0.793743113189306,0.5158806544754572,0.5276679841897233,9,0.9191530317613088,0.9199604743083004,2976
splice_sites_all,random,trivial,trivial: onehot,0.9592406583708808,0.9534889630272596,0.9638171899230435,0.7087080077733505,0.793743113189306,0.5158806544754572,0.5276679841897233,9,0.9191530317613088,0.9199604743083004,2976
splice_sites_all,random,trivial,trivial: kmer5,0.6536220453180283,0.6382401740838277,0.6686854388622607,0.6618014815548944,0.1791914951913038,0.012512030798845,0.0128458498023715,183,0.1443695861405197,0.1482213438735178,2976
splice_sites_all,random,trivial,trivial: pwm,0.784430102519023,0.7719369018261436,0.7960875941543395,0.6719549226792934,0.4406553775178455,0.5726660250240616,0.5760869565217391,8,0.6400384985563041,0.6432806324110671,2976
splice_sites_all,random,model,NT-v2-50M train-CV config (L9_mean),0.7437083795432572,0.7312428957994239,0.7571883320929217,0.7283638485615896,0.3234948503161725,0.0423484119345524,0.0434782608695652,125,0.2800769971126082,0.2855731225296443,2976
splice_sites_all,random,model,"NT-v2-50M final layer, mean (L12_mean)",0.723052358838025,0.7085499183380235,0.7369144288882558,0.7090720497941835,0.2788934082742272,0.0288739172281039,0.0296442687747035,101,0.217516843118383,0.2233201581027667,2976
splice_sites_all,random,model_oracle,NT-v2-50M best-of-9 ON TEST (L6_mean),0.7480193095398867,0.7357374943378279,0.7593793128364511,0.7220265810807444,0.3361490508520678,0.0404234841193455,0.0415019762845849,97,0.2223291626564003,0.2282608695652173,2976
splice_sites_all,random,model,HyenaDNA-small-32k train-CV config (L4_mean),0.6958861875283349,0.6821632785532237,0.7105065367762116,0.6850089449231375,0.2466167241572739,0.0105871029836381,0.0108695652173913,309,0.190567853705486,0.1956521739130435,2976
splice_sites_all,random,model,"HyenaDNA-small-32k final layer, mean (L4_mean)",0.6958861875283349,0.6821632785532237,0.7105065367762116,0.6850089449231375,0.2466167241572739,0.0105871029836381,0.0108695652173913,309,0.190567853705486,0.1956521739130435,2976
splice_sites_all,random,model_oracle,HyenaDNA-small-32k best-of-9 ON TEST (L4_mean),0.6958861875283349,0.6821632785532237,0.7105065367762116,0.6850089449231375,0.2466167241572739,0.0105871029836381,0.0108695652173913,309,0.190567853705486,0.1956521739130435,2976
splice_sites_all,random,model_positional,NT-v2-50M POST-HOC windowed readout (L6_win8),0.941732293389971,0.934476393408878,0.9478662144199088,0.9139374166731346,0.7217946224777508,0.5255052935514918,0.532608695652174,11,0.8565928777670837,0.857707509881423,2976
splice_sites_all,random,model_positional,HyenaDNA-small-32k POST-HOC windowed readout (L2_win8),0.8726292965072826,0.8631592094674159,0.8833501199259496,0.8637913907292654,0.5797973282348354,0.2627526467757459,0.2677865612648221,21,0.6669874879692012,0.6739130434782609,2976
H3K4me3,shipped,trivial,best trivial: kmer5,0.8670906413174455,0.8401268789460508,0.8903475653619602,0.8438947650287858,0.5575675621522567,0.1546391752577319,0.1926910299003322,28,0.6649484536082474,0.7242524916943521,773
H3K4me3,shipped,trivial,trivial: onehot,0.75947248627661,0.72013145371164,0.7875820685168086,0.7269447047797564,0.3764534981106033,0.0592783505154639,0.0764119601328903,64,0.4690721649484536,0.5249169435215947,773
H3K4me3,shipped,trivial,trivial: kmer5,0.8670906413174455,0.8401268789460508,0.8903475653619602,0.8438947650287858,0.5575675621522567,0.1546391752577319,0.1926910299003322,28,0.6649484536082474,0.7242524916943521,773
H3K4me3,shipped,trivial,trivial: pwm,0.8029789797831035,0.7635827992077269,0.8326855466668667,0.7957825679475163,0.4592484988153592,0.1262886597938144,0.1594684385382059,40,0.5592783505154639,0.6046511627906976,773
H3K4me3,shipped,model,NT-v2-50M train-CV config (L6_mean),0.8886999598339805,0.861338206100925,0.909368660776562,0.8679542107377158,0.5989650625046347,0.1855670103092783,0.2325581395348837,19,0.6726804123711341,0.7342192691029901,773
H3K4me3,shipped,model,"NT-v2-50M final layer, mean (L12_mean)",0.8833511848975768,0.8532722307806816,0.9065053335053656,0.8629803186504218,0.5886156874165401,0.1829896907216494,0.2259136212624584,23,0.6675257731958762,0.7275747508305648,773
H3K4me3,shipped,model_oracle,NT-v2-50M best-of-9 ON TEST (L6_cls),0.8918396036952739,0.8631193459865811,0.911930198048196,0.8184830633284241,0.5989650625046347,0.1134020618556701,0.1461794019933555,34,0.6675257731958762,0.7475083056478405,773
H3K4me3,shipped,model,HyenaDNA-small-32k train-CV config (L2_mean),0.8832641585218906,0.8564479230809049,0.9039020296556748,0.8387133485071631,0.5989650625046347,0.0876288659793814,0.1129568106312292,64,0.6932989690721649,0.7641196013289037,773
H3K4me3,shipped,model,"HyenaDNA-small-32k final layer, mean (L4_mean)",0.8850448520551613,0.8586250330285405,0.9053454313167468,0.8243071361628063,0.6041397500486818,0.2577319587628865,0.3189368770764119,14,0.6778350515463918,0.7508305647840532,773
H3K4me3,shipped,model_oracle,HyenaDNA-small-32k best-of-9 ON TEST (L4_mean),0.8850448520551613,0.8586250330285405,0.9053454313167468,0.8243071361628063,0.6041397500486818,0.2577319587628865,0.3189368770764119,14,0.6778350515463918,0.7508305647840532,773
H3K4me3,cluster,trivial,best trivial: kmer3,0.8753081622809368,0.8538887811894001,0.8997155240448945,0.873405595155153,0.5862101692098062,0.216624685138539,0.260586319218241,20,0.6397984886649875,0.6840390879478827,773
H3K4me3,cluster,trivial,trivial: onehot,0.7586352430462512,0.7266904609496484,0.7875416643721918,0.6978401843614342,0.3584415653604176,0.1712846347607053,0.1986970684039088,25,0.3879093198992443,0.4136807817589576,773
H3K4me3,cluster,trivial,trivial: kmer5,0.8610791039176805,0.8363429995862589,0.8871218652541837,0.8600407310145238,0.5913867283882014,0.1234256926952141,0.1530944625407166,31,0.6272040302267002,0.6710097719869706,773
H3K4me3,cluster,trivial,trivial: pwm,0.794482555335227,0.7669468089906836,0.8278869846636516,0.7884465941368777,0.4257368346795551,0.2745591939546599,0.2996742671009772,18,0.5037783375314862,0.5374592833876222,773
H3K4me3,cluster,model,NT-v2-50M train-CV config (L6_mean),0.8870652232166782,0.8637419008872212,0.9073005963370536,0.8662977651535452,0.6276226426369678,0.2317380352644836,0.2768729641693811,20,0.6952141057934509,0.7361563517915309,773
H3K4me3,cluster,model,"NT-v2-50M final layer, mean (L12_mean)",0.8772509244868429,0.8556061929749407,0.8965462715176883,0.860998713757436,0.5965632875665966,0.2594458438287154,0.3159609120521172,20,0.6801007556675063,0.7166123778501629,773
H3K4me3,cluster,model_oracle,NT-v2-50M best-of-9 ON TEST (L6_mean),0.8870652232166782,0.8637419008872212,0.9073005963370536,0.8662977651535452,0.6276226426369678,0.2317380352644836,0.2768729641693811,20,0.6952141057934509,0.7361563517915309,773
H3K4me3,cluster,model,HyenaDNA-small-32k train-CV config (L3_mean),0.8731443271343587,0.8506326273569569,0.8955248563767798,0.851465780588456,0.5706804916746206,0.2141057934508816,0.254071661237785,21,0.6750629722921915,0.7068403908794788,773
H3K4me3,cluster,model,"HyenaDNA-small-32k final layer, mean (L4_mean)",0.8740755131571895,0.8520061504007267,0.8993492363536925,0.8409614663165228,0.5655039324962254,0.2267002518891687,0.2768729641693811,20,0.6775818639798489,0.7166123778501629,773
H3K4me3,cluster,model_oracle,HyenaDNA-small-32k best-of-9 ON TEST (L2_mean),0.8752813655608553,0.8538741154052427,0.8979493922525477,0.8536162173749933,0.5913867283882014,0.1486146095717884,0.1824104234527687,27,0.6775818639798489,0.7198697068403909,773
H3K4me3,random,trivial,best trivial: kmer4,0.893245414379435,0.8696871332470151,0.9126087734680616,0.8900856875083679,0.6455372504010598,0.3711340206185567,0.3727034120734908,12,0.7190721649484536,0.7244094488188977,773
H3K4me3,random,trivial,trivial: onehot,0.7643057972954881,0.7357554395652683,0.7941311296147996,0.7343687240594456,0.3764534981106033,0.1829896907216494,0.1837270341207349,28,0.4922680412371134,0.4960629921259842,773
H3K4me3,random,trivial,trivial: kmer5,0.8924487883250769,0.8670181794355989,0.911216246483286,0.8886530994778417,0.630013187768918,0.3634020618556701,0.3648293963254593,12,0.7216494845360825,0.7270341207349081,773
H3K4me3,random,trivial,trivial: pwm,0.8194470477975633,0.7921056405795435,0.8483713225244182,0.8120230285178739,0.5006459991677371,0.1752577319587628,0.1758530183727034,32,0.5154639175257731,0.5196850393700787,773
H3K4me3,random,model,NT-v2-50M train-CV config (L6_mean),0.907383853260142,0.8829272547358068,0.925016661505776,0.8932588030526175,0.6765853756653432,0.4690721649484536,0.4724409448818897,9,0.7628865979381443,0.7690288713910761,773
H3K4me3,random,model,"NT-v2-50M final layer, mean (L12_mean)",0.9017204445039496,0.8791027510715504,0.9204728026299036,0.8941022894631141,0.6455372504010598,0.4587628865979381,0.4619422572178477,12,0.7371134020618557,0.7401574803149606,773
H3K4me3,random,model_oracle,NT-v2-50M best-of-9 ON TEST (L6_cls),0.9163408756192262,0.8966997013872298,0.9332165781221532,0.8383719373410096,0.6765853756653432,0.4922680412371134,0.4960629921259842,12,0.770618556701031,0.7716535433070866,773
H3K4me3,random,model,HyenaDNA-small-32k train-CV config (L3_mean),0.90667425358147,0.8877369653645019,0.9242625356099982,0.8766032936136029,0.6714106881212959,0.3891752577319587,0.3937007874015748,12,0.7345360824742269,0.7375328083989501,773
H3K4me3,random,model,"HyenaDNA-small-32k final layer, mean (L4_mean)",0.9051077788191192,0.8841519547486757,0.9245193354213318,0.8710737715892356,0.6714106881212959,0.3041237113402061,0.3070866141732283,19,0.7577319587628866,0.7585301837270341,773
H3K4me3,random,model_oracle,HyenaDNA-small-32k best-of-9 ON TEST (L3_mean),0.90667425358147,0.8877369653645019,0.9242625356099982,0.8766032936136029,0.6714106881212959,0.3891752577319587,0.3937007874015748,12,0.7345360824742269,0.7375328083989501,773
