assay,n_obs,seed,own,supplied
RASH_HUMAN_Bandaru_2017,24,5,1.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,6,-0.4630225080385852,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,7,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,8,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,9,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,10,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,11,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,12,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,13,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,14,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,15,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,16,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,17,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,18,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,19,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,20,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,21,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,22,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,23,0.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,24,1.5369774919614148,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,25,1.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,26,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,27,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,28,-0.4630225080385852,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,29,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,30,2.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,31,0.5369774919614148,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,32,0.5369774919614148,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,33,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,34,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,35,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,36,1.5215434083601287,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,37,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,24,38,0.5369774919614148,0.5369774919614148
RASH_HUMAN_Bandaru_2017,24,39,-0.47845659163987136,0.5215434083601287
RASH_HUMAN_Bandaru_2017,48,0,-0.4510693454309786,0.5489306545690213
RASH_HUMAN_Bandaru_2017,48,1,1.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,2,-0.4666234607906675,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,3,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,4,1.5333765392093324,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,5,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,6,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,7,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,8,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,9,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,10,2.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,11,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,12,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,13,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,14,0.5333765392093325,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,15,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,16,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,17,2.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,18,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,19,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,20,2.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,21,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,22,1.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,23,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,24,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,25,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,26,-0.4666234607906675,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,27,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,28,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,29,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,30,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,31,1.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,32,1.5333765392093324,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,33,3.5333765392093324,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,34,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,35,0.5178224238496436,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,36,-0.4666234607906675,0.5333765392093325
RASH_HUMAN_Bandaru_2017,48,37,0.5489306545690213,0.5489306545690213
RASH_HUMAN_Bandaru_2017,48,38,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,48,39,-0.48217757615035645,0.5178224238496436
RASH_HUMAN_Bandaru_2017,96,0,1.510204081632653,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,1,0.5102040816326531,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,2,-0.4739960500329164,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,3,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,4,0.5418038183015141,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,5,1.510204081632653,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,6,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,7,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,8,2.5260039499670834,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,9,1.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,10,2.510204081632653,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,11,1.5418038183015141,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,12,1.5418038183015141,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,13,-0.4423963133640553,0.5576036866359446
RASH_HUMAN_Bandaru_2017,96,14,0.5102040816326531,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,15,2.557603686635945,0.5576036866359446
RASH_HUMAN_Bandaru_2017,96,16,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,17,-0.4423963133640553,0.5576036866359446
RASH_HUMAN_Bandaru_2017,96,18,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,19,-0.4739960500329164,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,20,0.5260039499670837,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,21,1.5418038183015141,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,22,-0.4897959183673469,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,23,-0.4739960500329164,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,24,1.5260039499670837,-0.4739960500329164
RASH_HUMAN_Bandaru_2017,96,25,2.5260039499670834,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,26,-0.4897959183673469,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,27,-0.4739960500329164,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,28,0.5102040816326531,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,29,1.5418038183015141,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,30,0.5734035549703753,0.5734035549703753
RASH_HUMAN_Bandaru_2017,96,31,2.510204081632653,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,32,-0.4897959183673469,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,33,-0.4739960500329164,0.5260039499670837
RASH_HUMAN_Bandaru_2017,96,34,-0.45819618169848586,0.5418038183015141
RASH_HUMAN_Bandaru_2017,96,35,-0.4897959183673469,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,36,0.5102040816326531,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,37,-0.4897959183673469,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,38,0.5102040816326531,0.5102040816326531
RASH_HUMAN_Bandaru_2017,96,39,-0.45819618169848586,0.5418038183015141
RASH_HUMAN_Bandaru_2017,192,0,-0.47314751869476546,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,1,-0.4568320870156356,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,2,2.5268524813052347,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,3,4.510537049626104,-0.4894629503738953
RASH_HUMAN_Bandaru_2017,192,4,0.5268524813052345,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,5,2.5431679129843645,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,6,-0.5057783820530252,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,7,2.510537049626105,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,8,0.5431679129843644,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,9,1.5594833446634941,-0.4405166553365058
RASH_HUMAN_Bandaru_2017,192,10,0.5594833446634941,0.5594833446634941
RASH_HUMAN_Bandaru_2017,192,11,0.49422161794697483,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,12,0.5105370496261047,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,13,1.5105370496261048,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,14,1.5268524813052347,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,15,1.5594833446634941,0.5594833446634941
RASH_HUMAN_Bandaru_2017,192,16,0.5268524813052345,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,17,-0.47314751869476546,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,18,1.5268524813052347,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,19,-0.47314751869476546,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,20,-0.5057783820530252,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,21,0.5431679129843644,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,22,1.494221617946975,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,23,0.49422161794697483,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,24,0.5921142080217539,0.5921142080217539
RASH_HUMAN_Bandaru_2017,192,25,2.494221617946975,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,26,1.5105370496261048,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,27,0.5105370496261047,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,28,0.49422161794697483,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,29,2.510537049626105,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,30,-0.4568320870156356,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,31,0.5105370496261047,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,32,0.5105370496261047,-0.4894629503738953
RASH_HUMAN_Bandaru_2017,192,33,-0.47314751869476546,0.5268524813052345
RASH_HUMAN_Bandaru_2017,192,34,0.5431679129843644,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,35,-0.4568320870156356,0.5431679129843644
RASH_HUMAN_Bandaru_2017,192,36,2.5594833446634944,0.5594833446634941
RASH_HUMAN_Bandaru_2017,192,37,0.5105370496261047,0.5105370496261047
RASH_HUMAN_Bandaru_2017,192,38,0.49422161794697483,0.49422161794697483
RASH_HUMAN_Bandaru_2017,192,39,-0.4568320870156356,0.5431679129843644
RASH_HUMAN_Bandaru_2017,384,0,-0.5061818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,1,0.5461818181818181,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,2,4.511272727272727,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,3,-0.43636363636363634,0.5636363636363637
RASH_HUMAN_Bandaru_2017,384,4,2.5287272727272727,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,5,1.546181818181818,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,6,0.4938181818181818,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,7,1.493818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,8,-0.48872727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,9,-0.5236363636363637,0.4763636363636363
RASH_HUMAN_Bandaru_2017,384,10,0.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,11,0.5461818181818181,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,12,-0.5061818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,13,0.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,14,-0.5236363636363637,0.4763636363636363
RASH_HUMAN_Bandaru_2017,384,15,0.5636363636363637,0.5636363636363637
RASH_HUMAN_Bandaru_2017,384,16,0.4763636363636363,0.4763636363636363
RASH_HUMAN_Bandaru_2017,384,17,2.5287272727272727,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,18,-0.45381818181818184,-0.45381818181818184
RASH_HUMAN_Bandaru_2017,384,19,1.546181818181818,-0.45381818181818184
RASH_HUMAN_Bandaru_2017,384,20,0.5287272727272727,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,21,3.5287272727272727,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,22,2.493818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,23,-0.4712727272727273,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,24,-0.4712727272727273,0.5287272727272727
RASH_HUMAN_Bandaru_2017,384,25,0.4938181818181818,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,26,2.546181818181818,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,27,0.4763636363636363,-0.5236363636363637
RASH_HUMAN_Bandaru_2017,384,28,0.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,29,1.493818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,30,2.581090909090909,0.5810909090909091
RASH_HUMAN_Bandaru_2017,384,31,-0.45381818181818184,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,32,-0.45381818181818184,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,33,0.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,34,1.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,35,1.546181818181818,0.5461818181818181
RASH_HUMAN_Bandaru_2017,384,36,0.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,37,1.5112727272727273,0.5112727272727273
RASH_HUMAN_Bandaru_2017,384,38,1.493818181818182,0.4938181818181818
RASH_HUMAN_Bandaru_2017,384,39,2.616,-0.384
REV_HV1H2_Fernandes_2016,24,0,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,1,0.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,2,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,3,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,4,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,5,1.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,6,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,7,0.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,8,-0.45219029674988226,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,9,1.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,10,3.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,11,0.5704192180876119,-0.42958078191238813
REV_HV1H2_Fernandes_2016,24,12,1.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,13,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,14,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,15,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,16,-0.45219029674988226,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,17,2.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,18,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,19,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,20,0.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,21,0.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,22,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,23,0.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,24,-0.45219029674988226,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,25,0.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,26,0.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,27,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,28,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,29,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,30,1.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,31,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,32,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,33,-0.42958078191238813,-0.42958078191238813
REV_HV1H2_Fernandes_2016,24,34,0.5478097032501177,-0.45219029674988226
REV_HV1H2_Fernandes_2016,24,35,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,36,1.5252001884126236,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,37,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,24,38,-0.42958078191238813,-0.42958078191238813
REV_HV1H2_Fernandes_2016,24,39,-0.47479981158737633,-0.47479981158737633
REV_HV1H2_Fernandes_2016,48,0,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,1,0.5426393520724154,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,2,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,3,1.5197713196760363,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,4,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,5,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,6,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,7,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,8,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,9,0.5883754168651739,-0.4116245831348261
REV_HV1H2_Fernandes_2016,48,10,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,11,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,12,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,13,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,14,-0.43449261553120533,-0.43449261553120533
REV_HV1H2_Fernandes_2016,48,15,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,16,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,17,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,18,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,19,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,20,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,21,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,22,1.5655073844687948,-0.43449261553120533
REV_HV1H2_Fernandes_2016,48,23,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,24,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,25,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,26,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,27,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,28,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,29,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,30,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,31,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,32,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,33,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,34,0.5197713196760362,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,35,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,36,-0.4802286803239638,-0.4802286803239638
REV_HV1H2_Fernandes_2016,48,37,-0.4573606479275846,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,38,2.5426393520724155,-0.4573606479275846
REV_HV1H2_Fernandes_2016,48,39,1.5197713196760363,-0.4802286803239638
REV_HV1H2_Fernandes_2016,96,0,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,1,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,2,1.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,3,0.6021452949780595,-0.39785470502194054
REV_HV1H2_Fernandes_2016,96,4,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,5,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,6,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,7,0.5553388590931253,-0.4446611409068747
REV_HV1H2_Fernandes_2016,96,8,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,9,-0.4212579229644076,-0.4212579229644076
REV_HV1H2_Fernandes_2016,96,10,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,11,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,12,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,13,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,14,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,15,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,16,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,17,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,18,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,19,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,20,-0.4446611409068747,-0.4446611409068747
REV_HV1H2_Fernandes_2016,96,21,0.5787420770355924,-0.4212579229644076
REV_HV1H2_Fernandes_2016,96,22,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,23,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,24,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,25,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,26,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,27,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,28,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,29,-0.4446611409068747,-0.4446611409068747
REV_HV1H2_Fernandes_2016,96,30,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,31,-0.4212579229644076,-0.4212579229644076
REV_HV1H2_Fernandes_2016,96,32,0.5085324232081911,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,33,0.5553388590931253,-0.4446611409068747
REV_HV1H2_Fernandes_2016,96,34,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,35,0.5319356411506582,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,36,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,37,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,96,38,-0.49146757679180886,-0.49146757679180886
REV_HV1H2_Fernandes_2016,96,39,-0.4680643588493418,-0.4680643588493418
REV_HV1H2_Fernandes_2016,192,0,-0.49104859335038364,-0.49104859335038364
REV_HV1H2_Fernandes_2016,192,1,-0.5156010230179028,-0.5156010230179028
REV_HV1H2_Fernandes_2016,192,2,-0.5156010230179028,-0.5156010230179028
REV_HV1H2_Fernandes_2016,192,3,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,4,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,5,-0.44194373401534526,-0.44194373401534526
REV_HV1H2_Fernandes_2016,192,6,0.5335038363171356,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,7,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,8,-0.5156010230179028,-0.5156010230179028
REV_HV1H2_Fernandes_2016,192,9,0.5335038363171356,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,10,-0.49104859335038364,-0.49104859335038364
REV_HV1H2_Fernandes_2016,192,11,0.5089514066496164,-0.49104859335038364
REV_HV1H2_Fernandes_2016,192,12,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,13,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,14,-0.3928388746803069,-0.3928388746803069
REV_HV1H2_Fernandes_2016,192,15,0.5089514066496164,-0.49104859335038364
REV_HV1H2_Fernandes_2016,192,16,0.5580562659846547,-0.44194373401534526
REV_HV1H2_Fernandes_2016,192,17,-0.3928388746803069,-0.3928388746803069
REV_HV1H2_Fernandes_2016,192,18,0.5335038363171356,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,19,-0.46649616368286445,-0.46649616368286445
REV_HV1H2_Fernandes_2016,192,20,-0.49104859335038364,-0.49104859335038364
REV_HV1H2_Fernandes_2016,192,21,-0.46649616368286445,-0.46649616368286445
